id,target
11535,1
11536,0
11537,0
11538,0
11539,0
11540,1
11541,1
11542,0
11543,0
11544,1
11545,0
11546,0
11547,1
11548,0
11549,1
11550,0
11551,0
11552,0
11553,1
11554,0
11555,1
11556,0
11557,1
11558,0
11559,1
11560,0
11561,1
11562,1
11563,0
11564,0
11565,0
11566,0
11567,1
11568,1
11569,1
11570,0
11571,0
11572,0
11573,0
11574,0
11575,0
11576,1
11577,0
11578,0
11579,1
11580,0
11581,0
11582,1
11583,0
11584,0
11585,0
11586,0
11587,1
11588,0
11589,0
11590,1
11591,1
11592,1
11593,1
11594,0
11595,1
11596,0
11597,1
11598,1
11599,0
11600,0
11601,1
11602,0
11603,1
11604,0
11605,0
11606,0
11607,1
11608,0
11609,1
11610,1
11611,1
11612,0
11613,0
11614,0
11615,0
11616,0
11617,1
11618,0
11619,0
11620,0
11621,0
11622,0
11623,0
11624,1
11625,0
11626,0
11627,1
11628,0
11629,1
11630,0
11631,0
11632,0
11633,1
11634,0
11635,0
11636,0
11637,0
11638,0
11639,0
11640,0
11641,0
11642,0
11643,1
11644,0
11645,0
11646,0
11647,0
11648,0
11649,0
11650,0
11651,1
11652,0
11653,1
11654,1
11655,1
11656,1
11657,1
11658,0
11659,0
11660,1
11661,1
11662,0
11663,1
11664,0
11665,0
11666,0
11667,0
11668,0
11669,0
11670,0
11671,0
11672,1
11673,0
11674,0
11675,0
11676,0
11677,0
11678,1
11679,0
11680,0
11681,0
11682,1
11683,0
11684,0
11685,1
11686,0
11687,1
11688,1
11689,0
11690,0
11691,0
11692,0
11693,0
11694,1
11695,0
11696,0
11697,0
11698,0
11699,0
11700,1
11701,1
11702,1
11703,0
11704,0
11705,0
11706,0
11707,0
11708,1
11709,0
11710,1
11711,1
11712,0
11713,1
11714,0
11715,0
11716,0
11717,0
11718,1
11719,0
11720,0
11721,0
11722,0
11723,0
11724,1
11725,0
11726,0
11727,1
11728,1
11729,1
11730,0
11731,0
11732,1
11733,1
11734,0
11735,0
11736,0
11737,1
11738,1
11739,1
11740,0
11741,1
11742,0
11743,0
11744,0
11745,0
11746,1
11747,0
11748,1
11749,0
11750,0
11751,0
11752,0
11753,1
11754,1
11755,0
11756,1
11757,1
11758,0
11759,1
11760,1
11761,0
11762,1
11763,0
11764,1
11765,1
11766,1
11767,0
11768,0
11769,1
11770,0
11771,1
11772,0
11773,1
11774,1
11775,0
11776,1
11777,0
11778,0
11779,1
11780,0
11781,1
11782,1
11783,0
11784,1
11785,1
11786,1
11787,0
11788,0
11789,0
11790,1
11791,1
11792,0
11793,1
11794,0
11795,1
11796,1
11797,0
11798,0
11799,1
11800,0
11801,1
11802,0
11803,1
11804,0
11805,0
11806,0
11807,1
11808,0
11809,0
11810,0
11811,1
11812,1
11813,0
11814,0
11815,0
11816,0
11817,1
11818,0
11819,1
11820,0
11821,0
11822,0
11823,0
11824,0
11825,1
11826,1
11827,0
11828,0
11829,0
11830,1
11831,0
11832,1
11833,0
11834,1
11835,1
11836,1
11837,0
11838,0
11839,1
11840,1
11841,1
11842,0
11843,0
11844,0
11845,0
11846,0
11847,1
11848,1
11849,0
11850,0
11851,0
11852,0
11853,0
11854,0
11855,0
11856,0
11857,0
11858,1
11859,1
11860,0
11861,1
11862,0
11863,0
11864,1
11865,1
11866,0
11867,1
11868,1
11869,1
11870,1
11871,0
11872,1
11873,1
11874,0
11875,1
11876,0
11877,0
11878,0
11879,0
11880,0
11881,0
11882,1
11883,0
11884,0
11885,0
11886,0
11887,1
11888,0
11889,0
11890,0
11891,0
11892,0
11893,0
11894,1
11895,0
11896,1
11897,0
11898,1
11899,0
11900,0
11901,1
11902,1
11903,1
11904,1
11905,1
11906,0
11907,1
11908,1
11909,0
11910,0
11911,0
11912,0
11913,1
11914,1
11915,0
11916,1
11917,1
11918,0
11919,0
11920,1
11921,1
11922,0
11923,0
11924,1
11925,0
11926,0
11927,0
11928,1
11929,1
11930,1
11931,0
11932,0
11933,1
11934,0
11935,1
11936,0
11937,0
11938,1
11939,0
11940,1
11941,0
11942,0
11943,1
11944,0
11945,1
11946,0
11947,1
11948,1
11949,1
11950,0
11951,0
11952,0
11953,0
11954,1
11955,0
11956,0
11957,0
11958,1
11959,1
11960,0
11961,1
11962,1
11963,1
11964,0
11965,0
11966,1
11967,0
11968,0
11969,1
11970,0
11971,0
11972,1
11973,1
11974,1
11975,0
11976,1
11977,0
11978,0
11979,0
11980,1
11981,0
11982,0
11983,1
11984,0
11985,0
11986,0
11987,0
11988,0
11989,0
11990,1
11991,1
11992,0
11993,0
11994,1
11995,0
11996,0
11997,0
11998,1
11999,1
12000,0
12001,0
12002,1
12003,1
12004,0
12005,1
12006,0
12007,0
12008,0
12009,0
12010,1
12011,0
12012,0
12013,0
12014,1
12015,1
12016,0
12017,1
12018,0
12019,0
12020,0
12021,1
12022,1
12023,0
12024,1
12025,1
12026,0
12027,0
12028,0
12029,1
12030,1
12031,0
12032,0
12033,0
12034,1
12035,1
12036,1
12037,1
12038,0
12039,0
12040,0
12041,0
12042,1
12043,1
12044,0
12045,1
12046,0
12047,0
12048,1
12049,0
12050,0
12051,0
12052,1
12053,1
12054,0
12055,0
12056,1
12057,0
12058,0
12059,0
12060,0
12061,1
12062,0
12063,0
12064,1
12065,0
12066,1
12067,0
12068,0
12069,1
12070,0
12071,0
12072,1
12073,1
12074,0
12075,0
12076,1
12077,1
12078,0
12079,1
12080,0
12081,1
12082,1
12083,1
12084,0
12085,1
12086,0
12087,1
12088,0
12089,1
12090,0
12091,1
12092,1
12093,0
12094,1
12095,0
12096,0
12097,0
12098,0
12099,0
12100,0
12101,0
12102,0
12103,0
12104,1
12105,0
12106,0
12107,0
12108,1
12109,0
12110,0
12111,0
12112,1
12113,1
12114,0
12115,1
12116,0
12117,0
12118,0
12119,1
12120,0
12121,0
12122,0
12123,1
12124,0
12125,0
12126,1
12127,0
12128,0
12129,1
12130,0
12131,1
12132,0
12133,0
12134,0
12135,0
12136,1
12137,0
12138,1
12139,0
12140,0
12141,0
12142,0
12143,0
12144,0
12145,1
12146,0
12147,0
12148,0
12149,0
12150,1
12151,0
12152,1
12153,1
12154,1
12155,0
12156,1
12157,0
12158,1
12159,1
12160,0
12161,1
12162,0
12163,0
12164,0
12165,0
12166,1
12167,1
12168,0
12169,1
12170,1
12171,0
12172,0
12173,0
12174,1
12175,0
12176,1
12177,1
12178,1
12179,0
12180,1
12181,0
12182,1
12183,1
12184,1
12185,0
12186,1
12187,0
12188,1
12189,1
12190,1
12191,0
12192,0
12193,1
12194,0
12195,1
12196,1
12197,1
12198,1
12199,0
12200,1
12201,0
12202,1
12203,0
12204,1
12205,0
12206,0
12207,1
12208,1
12209,0
12210,0
12211,1
12212,1
12213,0
12214,0
12215,1
12216,0
12217,0
12218,0
12219,0
12220,1
12221,0
12222,0
12223,1
12224,0
12225,1
12226,1
12227,0
12228,0
12229,0
12230,0
12231,0
12232,1
12233,1
12234,1
12235,1
12236,0
12237,0
12238,0
12239,0
12240,0
12241,1
12242,1
12243,0
12244,1
12245,0
12246,0
12247,1
12248,0
12249,1
12250,1
12251,1
12252,1
12253,1
12254,0
12255,0
12256,0
12257,1
12258,0
12259,1
12260,0
12261,0
12262,0
12263,1
12264,1
12265,0
12266,0
12267,0
12268,0
12269,0
12270,1
12271,0
12272,0
12273,0
12274,1
12275,0
12276,0
12277,0
12278,0
12279,0
12280,1
12281,0
12282,0
12283,0
12284,0
12285,1
12286,1
12287,1
12288,0
12289,0
12290,1
12291,1
12292,1
12293,0
12294,1
12295,1
12296,0
12297,0
12298,0
12299,0
12300,1
12301,1
12302,0
12303,0
12304,0
12305,0
12306,1
12307,0
12308,0
12309,1
12310,0
12311,0
12312,0
12313,0
12314,0
12315,0
12316,0
12317,0
12318,1
12319,0
12320,0
12321,1
12322,1
12323,0
12324,0
12325,0
12326,0
12327,1
12328,0
12329,1
12330,0
12331,1
12332,1
12333,0
12334,1
12335,0
12336,1
12337,1
12338,1
12339,0
12340,1
12341,1
12342,0
12343,1
12344,0
12345,0
12346,1
12347,0
12348,0
12349,1
12350,1
12351,0
12352,0
12353,0
12354,0
12355,1
12356,0
12357,0
12358,1
12359,0
12360,0
12361,1
12362,1
12363,0
12364,0
12365,0
12366,0
12367,0
12368,1
12369,1
12370,0
12371,0
12372,0
12373,0
12374,0
12375,0
12376,1
12377,1
12378,1
12379,0
12380,1
12381,1
12382,1
12383,1
12384,1
12385,0
12386,1
12387,1
12388,1
12389,0
12390,0
12391,0
12392,1
12393,1
12394,1
12395,0
12396,0
12397,1
12398,0
12399,0
12400,1
12401,0
12402,0
12403,0
12404,1
12405,1
12406,1
12407,0
12408,0
12409,1
12410,0
12411,0
12412,0
12413,1
12414,1
12415,1
12416,1
12417,1
12418,1
12419,0
12420,1
12421,0
12422,1
12423,0
12424,1
12425,1
12426,1
12427,0
12428,0
12429,0
12430,0
12431,1
12432,0
12433,0
12434,1
12435,1
12436,0
12437,0
12438,0
12439,1
12440,0
12441,1
12442,0
12443,0
12444,0
12445,0
12446,0
12447,0
12448,1
12449,1
12450,0
12451,0
12452,0
12453,1
12454,0
12455,0
12456,1
12457,1
12458,0
12459,0
12460,0
12461,1
12462,0
12463,0
12464,0
12465,0
12466,1
12467,1
12468,0
12469,0
12470,1
12471,1
12472,0
12473,0
12474,0
12475,1
12476,1
12477,0
12478,0
12479,0
12480,1
12481,0
12482,0
12483,1
12484,1
12485,0
12486,1
12487,0
12488,0
12489,1
12490,0
12491,0
12492,0
12493,0
12494,0
12495,0
12496,0
12497,0
12498,1
12499,1
12500,1
12501,0
12502,0
12503,0
12504,1
12505,0
12506,0
12507,0
12508,0
12509,0
12510,0
12511,0
12512,0
12513,1
12514,1
12515,1
12516,0
12517,1
12518,0
12519,1
12520,1
12521,0
12522,0
12523,0
12524,1
12525,0
12526,1
12527,0
12528,0
12529,1
12530,0
12531,0
12532,0
12533,1
12534,0
12535,1
12536,0
12537,0
12538,0
12539,0
12540,1
12541,0
12542,0
12543,1
12544,0
12545,1
12546,0
12547,0
12548,0
12549,0
12550,0
12551,0
12552,1
12553,0
12554,1
12555,1
12556,0
12557,1
12558,0
12559,0
12560,0
12561,0
12562,1
12563,1
12564,0
12565,0
12566,1
12567,0
12568,1
12569,1
12570,1
12571,0
12572,1
12573,0
12574,0
12575,0
12576,1
12577,1
12578,0
12579,1
12580,0
12581,1
12582,0
12583,0
12584,0
12585,0
12586,1
12587,0
12588,1
12589,1
12590,1
12591,0
12592,1
12593,1
12594,1
12595,0
12596,0
12597,1
12598,1
12599,0
12600,0
12601,1
12602,0
12603,0
12604,0
12605,1
12606,1
12607,1
12608,1
12609,1
12610,0
12611,0
12612,0
12613,0
12614,0
12615,1
12616,0
12617,0
12618,1
12619,1
12620,0
12621,0
12622,0
12623,0
12624,0
12625,0
12626,0
12627,0
12628,0
12629,1
12630,0
12631,0
12632,0
12633,0
12634,1
12635,0
12636,0
12637,0
12638,1
12639,1
12640,0
12641,0
12642,1
12643,0
12644,0
12645,0
12646,1
12647,0
12648,0
12649,0
12650,0
12651,0
12652,0
12653,0
12654,0
12655,1
12656,1
12657,1
12658,0
12659,0
12660,0
12661,1
12662,0
12663,0
12664,1
12665,0
12666,0
12667,1
12668,0
12669,0
12670,1
12671,0
12672,0
12673,0
12674,0
12675,0
12676,0
12677,1
12678,0
12679,1
12680,0
12681,1
12682,1
12683,1
12684,0
12685,1
12686,1
12687,0
12688,1
12689,1
12690,0
12691,1
12692,0
12693,0
12694,1
12695,0
12696,0
12697,1
12698,1
12699,0
12700,1
12701,0
12702,0
12703,0
12704,1
12705,0
12706,0
12707,1
12708,0
12709,0
12710,1
12711,1
12712,1
12713,0
12714,0
12715,1
12716,1
12717,0
12718,1
12719,1
12720,0
12721,0
12722,1
12723,1
12724,1
12725,0
12726,0
12727,0
12728,0
12729,1
12730,1
12731,0
12732,0
12733,0
12734,0
12735,0
12736,0
12737,1
12738,1
12739,0
12740,0
12741,0
12742,0
12743,1
12744,1
12745,1
12746,0
12747,0
12748,0
12749,0
12750,1
12751,1
12752,0
12753,0
12754,1
12755,0
12756,1
12757,1
12758,0
12759,1
12760,0
12761,0
12762,0
12763,0
12764,1
12765,1
12766,0
12767,1
12768,1
12769,1
12770,0
12771,1
12772,0
12773,1
12774,0
12775,0
12776,0
12777,0
12778,1
12779,0
12780,0
12781,0
12782,0
12783,0
12784,0
12785,0
12786,0
12787,1
12788,1
12789,1
12790,0
12791,0
12792,0
12793,0
12794,0
12795,1
12796,0
12797,1
12798,0
12799,0
12800,0
12801,0
12802,0
12803,0
12804,0
12805,0
12806,0
12807,0
12808,1
12809,1
12810,0
12811,0
12812,1
12813,1
12814,1
12815,0
12816,0
12817,1
12818,1
12819,1
12820,1
12821,1
12822,0
12823,1
12824,0
12825,0
12826,0
12827,0
12828,1
12829,0
12830,0
12831,1
12832,1
12833,1
12834,0
12835,0
12836,1
12837,0
12838,0
12839,1
12840,0
12841,0
12842,1
12843,0
12844,1
12845,1
12846,1
12847,0
12848,0
12849,1
12850,0
12851,0
12852,0
12853,1
12854,0
12855,0
12856,1
12857,1
12858,0
12859,0
12860,1
12861,1
12862,1
12863,0
12864,0
12865,0
12866,0
12867,1
12868,0
12869,0
12870,0
12871,1
12872,0
12873,0
12874,1
12875,1
12876,1
12877,1
12878,0
12879,0
12880,1
12881,1
12882,0
12883,0
12884,1
12885,1
12886,0
12887,0
12888,0
12889,0
12890,1
12891,1
12892,0
12893,1
12894,1
12895,1
12896,0
12897,1
12898,1
12899,1
12900,1
12901,1
12902,0
12903,1
12904,1
12905,1
12906,0
12907,1
12908,0
12909,1
12910,0
12911,0
12912,1
12913,0
12914,1
12915,0
12916,1
12917,1
12918,1
12919,0
12920,0
12921,0
12922,0
12923,0
12924,1
12925,0
12926,1
12927,0
12928,0
12929,1
12930,0
12931,1
12932,0
12933,0
12934,1
12935,1
12936,0
12937,0
12938,1
12939,1
12940,0
12941,0
12942,0
12943,1
12944,1
12945,1
12946,0
12947,0
12948,1
12949,1
12950,1
12951,1
12952,0
12953,1
12954,1
12955,0
12956,0
12957,1
12958,0
12959,1
12960,1
12961,0
12962,1
12963,1
12964,0
12965,0
12966,0
12967,0
12968,0
12969,1
12970,1
12971,1
12972,1
12973,1
12974,0
12975,0
12976,0
12977,0
12978,0
12979,1
12980,0
12981,0
12982,0
12983,0
12984,1
12985,0
12986,1
12987,0
12988,0
12989,0
12990,1
12991,0
12992,1
12993,0
12994,1
12995,0
12996,0
12997,1
12998,1
12999,0
13000,1
13001,0
13002,0
13003,0
13004,0
13005,1
13006,1
13007,0
13008,1
13009,1
13010,1
13011,0
13012,1
13013,0
13014,0
13015,0
13016,0
13017,1
13018,0
13019,0
13020,0
13021,1
13022,1
13023,1
13024,0
13025,1
13026,1
13027,0
13028,0
13029,0
13030,0
13031,1
13032,0
13033,1
13034,0
13035,1
13036,0
13037,0
13038,0
13039,0
13040,0
13041,1
13042,1
13043,1
13044,1
13045,1
13046,1
13047,1
13048,0
13049,0
13050,1
13051,1
13052,0
13053,1
13054,1
13055,1
13056,0
13057,1
13058,0
13059,0
13060,1
13061,1
13062,0
13063,0
13064,0
13065,0
13066,1
13067,1
13068,1
13069,0
13070,1
13071,0
13072,0
13073,1
13074,0
13075,0
13076,1
13077,0
13078,1
13079,1
13080,0
13081,1
13082,1
13083,0
13084,1
13085,0
13086,1
13087,0
13088,1
13089,0
13090,1
13091,0
13092,0
13093,1
13094,0
13095,1
13096,1
13097,1
13098,0
13099,0
13100,1
13101,0
13102,1
13103,0
13104,0
13105,0
13106,1
13107,1
13108,0
13109,1
13110,1
13111,1
13112,1
13113,1
13114,0
13115,0
13116,0
13117,0
13118,0
13119,0
13120,1
13121,1
13122,1
13123,0
13124,1
13125,0
13126,0
13127,0
13128,1
13129,0
13130,1
13131,1
13132,1
13133,0
13134,1
13135,0
13136,0
13137,0
13138,0
13139,1
13140,0
13141,0
13142,1
13143,0
13144,1
13145,0
13146,0
13147,1
13148,0
13149,0
13150,1
13151,1
13152,1
13153,0
13154,0
13155,0
13156,0
13157,1
13158,1
13159,1
13160,1
13161,1
13162,0
13163,0
13164,0
13165,0
13166,1
13167,1
13168,0
13169,1
13170,1
13171,0
13172,0
13173,1
13174,0
13175,0
13176,0
13177,1
13178,1
13179,1
13180,1
13181,1
13182,1
13183,0
13184,0
13185,0
13186,0
13187,0
13188,1
13189,1
13190,1
13191,0
13192,0
13193,0
13194,1
13195,0
13196,0
13197,1
13198,0
13199,1
13200,0
13201,1
13202,0
13203,0
13204,0
13205,1
13206,0
13207,0
13208,1
13209,0
13210,0
13211,0
13212,0
13213,1
13214,0
13215,0
13216,0
13217,0
13218,0
13219,1
13220,0
13221,0
13222,0
13223,1
13224,1
13225,0
13226,0
13227,0
13228,0
13229,0
13230,0
13231,1
13232,1
13233,0
13234,0
13235,1
13236,0
13237,1
13238,0
13239,0
13240,0
13241,0
13242,0
13243,1
13244,0
13245,1
13246,0
13247,1
13248,0
13249,0
13250,1
13251,0
13252,0
13253,1
13254,0
13255,0
13256,0
13257,1
13258,0
13259,0
13260,0
13261,1
13262,0
13263,0
13264,1
13265,1
13266,0
13267,0
13268,0
13269,1
13270,0
13271,1
13272,0
13273,0
13274,1
13275,1
13276,0
13277,0
13278,1
13279,0
13280,0
13281,0
13282,0
13283,1
13284,1
13285,0
13286,0
13287,0
13288,0
13289,0
13290,0
13291,0
13292,0
13293,1
13294,1
13295,0
13296,0
13297,1
13298,0
13299,1
13300,0
13301,0
13302,1
13303,0
13304,1
13305,0
13306,1
13307,1
13308,1
13309,0
13310,1
13311,0
13312,1
13313,0
13314,1
13315,0
13316,1
13317,0
13318,1
13319,0
13320,0
13321,0
13322,0
13323,1
13324,1
13325,0
13326,1
13327,1
13328,0
13329,1
13330,1
13331,0
13332,0
13333,1
13334,1
13335,1
13336,1
13337,0
13338,0
13339,0
13340,0
13341,0
13342,0
13343,0
13344,0
13345,0
13346,0
13347,1
13348,0
13349,1
13350,0
13351,1
13352,0
13353,0
13354,0
13355,0
13356,1
13357,1
13358,1
13359,0
13360,0
13361,0
13362,0
13363,0
13364,0
13365,0
13366,1
13367,1
13368,0
13369,0
13370,1
13371,0
13372,0
13373,0
13374,0
13375,1
13376,0
13377,1
13378,0
13379,0
13380,0
13381,0
13382,0
13383,1
13384,1
13385,0
13386,0
13387,0
13388,0
13389,0
13390,0
13391,1
13392,1
13393,1
13394,1
13395,1
13396,0
13397,0
13398,0
13399,1
13400,1
13401,0
13402,0
13403,0
13404,0
13405,1
13406,1
13407,1
13408,0
13409,1
13410,0
13411,0
13412,1
13413,0
13414,1
13415,0
13416,1
13417,0
13418,1
13419,1
13420,0
13421,0
13422,0
13423,0
13424,0
13425,0
13426,1
13427,0
13428,0
13429,0
13430,0
13431,0
13432,0
13433,0
13434,0
13435,0
13436,0
13437,1
13438,0
13439,0
13440,1
13441,0
13442,0
13443,1
13444,0
13445,0
13446,1
13447,1
13448,1
13449,0
13450,1
13451,1
13452,1
13453,1
13454,1
13455,1
13456,0
13457,1
13458,1
13459,0
13460,1
13461,1
13462,0
13463,0
13464,1
13465,1
13466,1
13467,1
13468,0
13469,0
13470,0
13471,0
13472,1
13473,0
13474,1
13475,0
13476,1
13477,1
13478,0
13479,0
13480,1
13481,1
13482,0
13483,1
13484,0
13485,1
13486,1
13487,0
13488,0
13489,0
13490,0
13491,0
13492,0
13493,1
13494,0
13495,1
13496,0
13497,0
13498,0
13499,0
13500,0
13501,1
13502,0
13503,0
13504,1
13505,1
13506,0
13507,0
13508,0
13509,0
13510,0
13511,1
13512,0
13513,0
13514,1
13515,0
13516,1
13517,1
13518,0
13519,1
13520,0
13521,0
13522,1
13523,1
13524,1
13525,1
13526,0
13527,0
13528,0
13529,0
13530,1
13531,1
13532,1
13533,0
13534,0
13535,1
13536,1
13537,1
13538,0
13539,0
13540,1
13541,0
13542,1
13543,0
13544,1
13545,0
13546,0
13547,1
13548,1
13549,1
13550,0
13551,1
13552,0
13553,0
13554,0
13555,0
13556,1
13557,0
13558,1
13559,0
13560,0
13561,1
13562,1
13563,0
13564,1
13565,0
13566,1
13567,1
13568,0
13569,1
13570,0
13571,0
13572,0
13573,1
13574,1
13575,0
13576,0
13577,0
13578,1
13579,1
13580,1
13581,0
13582,0
13583,0
13584,1
13585,1
13586,1
13587,1
13588,0
13589,1
13590,1
13591,0
13592,1
13593,0
13594,0
13595,0
13596,0
13597,0
13598,0
13599,0
13600,0
13601,0
13602,0
13603,0
13604,0
13605,0
13606,0
13607,0
13608,1
13609,0
13610,0
13611,0
13612,0
13613,0
13614,1
13615,0
13616,1
13617,1
13618,1
13619,1
13620,1
13621,0
13622,0
13623,1
13624,1
13625,0
13626,1
13627,0
13628,0
13629,1
13630,0
13631,0
13632,1
13633,1
13634,0
13635,1
13636,1
13637,0
13638,1
13639,1
13640,1
13641,0
13642,0
13643,1
13644,0
13645,1
13646,1
13647,0
13648,1
13649,1
13650,0
13651,0
13652,1
13653,0
13654,1
13655,0
13656,0
13657,0
13658,1
13659,1
13660,1
13661,0
13662,1
13663,0
13664,1
13665,0
13666,0
13667,0
13668,0
13669,0
13670,1
13671,0
13672,1
13673,0
13674,0
13675,0
13676,1
13677,0
13678,1
13679,0
13680,1
13681,0
13682,1
13683,0
13684,0
13685,1
13686,0
13687,0
13688,1
13689,0
13690,0
13691,1
13692,0
13693,1
13694,1
13695,0
13696,0
13697,0
13698,0
13699,1
13700,1
13701,0
13702,0
13703,1
13704,1
13705,0
13706,1
13707,1
13708,1
13709,0
13710,0
13711,1
13712,1
13713,0
13714,1
13715,1
13716,0
13717,0
13718,1
13719,0
13720,0
13721,1
13722,1
13723,1
13724,0
13725,0
13726,1
13727,1
13728,0
13729,1
13730,0
13731,1
13732,0
13733,1
13734,1
13735,1
13736,1
13737,0
13738,0
13739,0
13740,1
13741,0
13742,0
13743,1
13744,0
13745,0
13746,0
13747,1
13748,0
13749,1
13750,0
13751,1
13752,0
13753,0
13754,0
13755,0
13756,0
13757,0
13758,1
13759,1
13760,0
13761,1
13762,0
13763,1
13764,0
13765,0
13766,1
13767,1
13768,1
13769,1
13770,0
13771,1
13772,1
13773,0
13774,0
13775,0
13776,1
13777,0
13778,0
13779,1
13780,0
13781,0
13782,1
13783,0
13784,0
13785,1
13786,1
13787,1
13788,0
13789,1
13790,1
13791,0
13792,0
13793,1
13794,0
13795,1
13796,0
13797,0
13798,1
13799,1
13800,0
13801,0
13802,0
13803,0
13804,1
13805,1
13806,1
13807,1
13808,0
13809,0
13810,0
13811,0
13812,1
13813,0
13814,0
13815,0
13816,1
13817,0
13818,1
13819,0
13820,1
13821,1
13822,1
13823,0
13824,0
13825,0
13826,0
13827,0
13828,0
13829,1
13830,0
13831,1
13832,1
13833,1
13834,0
13835,1
13836,1
13837,0
13838,0
13839,0
13840,0
13841,0
13842,1
13843,0
13844,0
13845,1
13846,0
13847,1
13848,0
13849,1
13850,1
13851,0
13852,1
13853,0
13854,0
13855,1
13856,0
13857,0
13858,1
13859,1
13860,1
13861,0
13862,1
13863,0
13864,0
13865,0
13866,1
13867,1
13868,0
13869,1
13870,1
13871,0
13872,0
13873,1
13874,1
13875,0
13876,1
13877,0
13878,1
13879,0
13880,1
13881,1
13882,1
13883,1
13884,0
13885,1
13886,0
13887,1
13888,0
13889,0
13890,0
13891,1
13892,1
13893,1
13894,1
13895,1
13896,0
13897,0
13898,1
13899,0
13900,0
13901,0
13902,0
13903,0
13904,0
13905,1
13906,0
13907,0
13908,0
13909,0
13910,0
13911,0
13912,0
13913,0
13914,0
13915,1
13916,0
13917,0
13918,0
13919,0
13920,0
13921,1
13922,0
13923,0
13924,0
13925,0
13926,0
13927,0
13928,1
13929,1
13930,1
13931,0
13932,0
13933,0
13934,0
13935,0
13936,1
13937,1
13938,1
13939,1
13940,1
13941,1
13942,1
13943,0
13944,1
13945,0
13946,0
13947,0
13948,1
13949,0
13950,0
13951,0
13952,1
13953,1
13954,0
13955,0
13956,0
13957,1
13958,0
13959,1
13960,1
13961,0
13962,0
13963,0
13964,1
13965,0
13966,0
13967,1
13968,1
13969,0
13970,0
13971,1
13972,1
13973,0
13974,1
13975,1
13976,1
13977,1
13978,1
13979,1
13980,1
13981,1
13982,1
13983,1
13984,1
13985,0
13986,0
13987,0
13988,1
13989,0
13990,0
13991,1
13992,1
13993,0
13994,1
13995,1
13996,1
13997,1
13998,0
13999,1
14000,0
14001,0
14002,1
14003,0
14004,0
14005,1
14006,0
14007,1
14008,0
14009,0
14010,0
14011,1
14012,0
14013,0
14014,1
14015,1
14016,1
14017,1
14018,1
14019,1
14020,0
14021,1
14022,0
14023,0
14024,0
14025,0
14026,0
14027,0
14028,0
14029,1
14030,1
14031,0
14032,1
14033,0
14034,0
14035,1
14036,1
14037,1
14038,0
14039,0
14040,1
14041,0
14042,0
14043,1
14044,0
14045,0
14046,0
14047,1
14048,0
14049,0
14050,1
14051,0
14052,1
14053,1
14054,1
14055,1
14056,0
14057,1
14058,1
14059,0
14060,0
14061,1
14062,1
14063,0
14064,0
14065,1
14066,0
14067,1
14068,0
14069,1
14070,0
14071,0
14072,0
14073,0
14074,1
14075,1
14076,0
14077,0
14078,0
14079,1
14080,0
14081,1
14082,1
14083,1
14084,1
14085,1
14086,0
14087,0
14088,1
14089,1
14090,1
14091,1
14092,1
14093,0
14094,0
14095,0
14096,0
14097,0
14098,0
14099,0
14100,0
14101,0
14102,1
14103,0
14104,0
14105,0
14106,0
14107,1
14108,1
14109,1
14110,0
14111,0
14112,0
14113,1
14114,1
14115,0
14116,0
14117,0
14118,1
14119,0
14120,0
14121,1
14122,0
14123,1
14124,1
14125,0
14126,0
14127,1
14128,0
14129,1
14130,1
14131,0
14132,0
14133,0
14134,1
14135,0
14136,1
14137,1
14138,1
14139,0
14140,1
14141,1
14142,0
14143,1
14144,0
14145,1
14146,0
14147,1
14148,0
14149,1
14150,0
14151,0
14152,0
14153,1
14154,0
14155,1
14156,0
14157,0
14158,0
14159,1
14160,0
14161,0
14162,0
14163,1
14164,0
14165,1
14166,0
14167,1
14168,1
14169,0
14170,0
14171,1
14172,0
14173,1
14174,1
14175,1
14176,1
14177,0
14178,0
14179,1
14180,0
14181,0
14182,0
14183,1
14184,0
14185,1
14186,0
14187,0
14188,0
14189,0
14190,0
14191,1
14192,0
14193,0
14194,1
14195,0
14196,0
14197,0
14198,0
14199,1
14200,0
14201,0
14202,0
14203,0
14204,1
14205,0
14206,1
14207,0
14208,0
14209,0
14210,1
14211,0
14212,1
14213,1
14214,1
14215,0
14216,1
14217,1
14218,0
14219,0
14220,0
14221,0
14222,0
14223,1
14224,1
14225,1
14226,0
14227,0
14228,0
14229,0
14230,1
14231,1
14232,1
14233,1
14234,0
14235,0
14236,0
14237,0
14238,0
14239,1
14240,1
14241,0
14242,0
14243,1
14244,1
14245,1
14246,1
14247,1
14248,0
14249,0
14250,0
14251,1
14252,1
14253,1
14254,0
14255,1
14256,0
14257,0
14258,1
14259,1
14260,0
14261,1
14262,1
14263,1
14264,0
14265,1
14266,1
14267,0
14268,0
14269,0
14270,0
14271,0
14272,1
14273,0
14274,0
14275,1
14276,1
14277,0
14278,0
14279,0
14280,0
14281,1
14282,1
14283,1
14284,0
14285,0
14286,1
14287,1
14288,0
14289,1
14290,1
14291,0
14292,0
14293,0
14294,0
14295,0
14296,0
14297,0
14298,1
14299,0
14300,0
14301,0
14302,0
14303,0
14304,0
14305,0
14306,0
14307,0
14308,0
14309,1
14310,0
14311,1
14312,1
14313,0
14314,0
14315,0
14316,1
14317,1
14318,0
14319,0
14320,1
14321,1
14322,0
14323,1
14324,1
14325,1
14326,0
14327,1
14328,0
14329,0
14330,0
14331,1
14332,0
14333,1
